Timestamp,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,word_label
13.88206672668457,-22,-12,-9,7,-2,12,13,1,3,6,-14,-21,-12,-4,sil
13.897774934768677,-20,-12,-21,2,-1,8,20,4,13,30,-17,-28,-2,-12,sil
13.897774934768677,-9,0,-5,17,4,11,15,-3,2,19,-10,-19,-7,-1,sil
13.912850141525269,-7,-4,-4,11,0,14,10,-2,1,6,-6,-10,-7,9,sil
13.912850141525269,-12,-18,-20,-10,-5,1,11,9,7,18,-16,-23,-2,0,sil
13.928726196289062,-13,-19,-22,-27,-6,-12,7,13,6,18,-24,-27,-11,-3,sil
13.928726196289062,-2,-9,-17,-24,-4,-10,0,7,13,9,-12,-4,-3,12,sil
13.943896293640137,6,-2,-7,-15,-4,-13,-7,3,6,-3,-8,11,7,17,sil
13.943896293640137,12,-1,0,-14,-7,-18,-11,1,-9,-17,-8,13,6,8,sil
13.958959579467772,16,-3,1,-27,-17,-13,-10,0,-6,-16,0,21,3,9,sil
13.97476577758789,16,2,0,-24,-24,-16,-12,-1,-5,-19,8,25,2,7,sil
13.97476577758789,14,25,6,14,-5,-17,-10,-6,-15,-32,16,15,9,-10,sil
13.97476577758789,9,32,14,31,16,0,-1,-6,-13,-26,22,8,15,-15,sil
13.989944219589232,3,17,13,14,16,20,10,-1,-4,-2,11,2,5,-7,sil
14.00519323348999,-2,6,5,5,9,18,14,-6,-6,0,0,-5,-4,-10,sil
14.00519323348999,-8,5,4,11,13,10,9,-5,1,-2,2,-6,-7,-11,sil
14.021193265914915,-10,1,6,21,21,22,15,-1,17,19,0,-10,-9,-4,sil
14.021193265914915,-12,-1,7,19,11,33,15,-7,5,23,-21,-21,-24,-6,sil
14.037216901779177,-9,1,15,14,-3,25,11,-8,-3,3,-22,-18,-27,-5,sil
14.037216901779177,0,-3,8,13,-2,15,5,-2,10,-1,-9,-7,-20,3,sil
14.053251028060911,1,-18,-9,-2,-1,4,-8,0,9,-6,-19,-8,-21,0,sil
14.053251028060911,-9,-26,-22,-19,-9,-17,-15,5,6,-5,-17,-11,-9,-9,sil
14.568257331848145,-11,-28,-43,-45,-7,0,7,23,36,20,-19,-11,13,6,sil
14.568257331848145,8,-16,-22,-33,0,-1,10,19,31,14,22,9,38,14,sil
14.583908319473268,15,-5,-18,-32,3,-5,7,16,15,10,32,10,33,4,sil
14.583908319473268,6,5,-7,-27,-9,-18,-3,3,-9,-4,20,7,5,-5,sil
14.599129438400269,0,17,14,-3,-17,-16,-1,-13,-17,-11,23,2,-3,-3,sil
14.599129438400269,1,17,28,12,-7,0,5,-13,-15,-7,21,-2,-9,1,sil
14.615015506744385,7,10,24,18,7,21,9,-6,-11,4,16,1,-16,4,sil
14.615015506744385,3,0,10,16,2,22,10,-3,-8,1,4,3,-18,5,sil
14.631120681762695,-5,-10,-1,-2,-9,3,10,2,-2,-3,-10,-3,-12,3,sil
14.631120681762695,-3,-19,-11,-19,-5,-1,12,9,13,11,-7,-4,-4,3,sil
14.646205186843872,0,-22,-10,-17,0,3,3,9,21,14,0,0,4,7,sil
14.646205186843872,0,-16,-8,-11,-4,-3,-12,0,11,0,-3,4,13,2,sil
14.662190914154053,1,-11,-7,-23,-12,-23,-27,-7,-10,-14,-2,15,11,0,sil
14.662190914154053,8,1,0,-19,-5,-27,-24,-3,-20,-20,12,25,14,2,sil
14.678230047225952,7,17,12,7,11,-12,-10,-4,-9,-16,19,18,22,1,sil
14.678230047225952,-1,21,18,17,11,2,-5,-10,-11,-9,4,1,3,-8,sil
14.693639993667604,-8,22,21,24,5,9,-7,-11,-17,-3,-4,-2,-14,-11,sil
14.693639993667604,-9,16,19,32,9,5,-6,-11,-14,-12,-13,-1,-20,-5,sil
14.709409952163696,-13,0,8,18,5,7,2,-10,-8,-10,-25,-9,-27,-5,sil
14.709409952163696,-20,-14,-5,6,0,15,9,-2,3,14,-20,-15,-24,-7,sil
14.724763870239258,-12,-14,-9,5,2,13,10,11,20,28,-12,-11,-8,4,sil
14.724763870239258,7,-7,-1,8,3,6,18,23,35,35,0,0,16,18,sil
14.740863800048828,14,0,-4,0,-1,-2,12,21,35,35,10,11,33,13,sil
14.740863800048828,6,0,-16,-16,-3,-12,-7,7,17,6,3,3,26,-1,sil
14.756446123123167,11,0,-9,-16,1,-10,-11,0,2,-19,4,3,21,-3,sil
14.756446123123167,26,11,8,0,4,-7,-5,1,-2,-19,22,18,21,2,sil
14.772270441055298,23,19,6,4,5,-8,-3,-1,-12,-14,24,9,6,-5,sil
14.772270441055298,8,17,2,-2,0,-8,-5,-11,-33,-23,1,-8,-18,-14,sil
14.78779673576355,4,20,16,8,-1,0,-1,-9,-31,-21,0,0,-18,-5,sil
14.78779673576355,4,19,8,23,2,9,4,-5,-2,-1,14,5,0,0,sil
14.803326845169067,-6,1,-6,7,-7,2,0,-4,0,2,4,-2,-1,4,sil
14.803326845169067,-15,-7,-5,-5,-17,-1,-2,-2,-5,1,-8,-4,-11,7,sil
14.818708658218384,-8,-8,-5,-1,-5,6,8,-2,1,8,-6,-11,-11,-2,sil
14.818708658218384,-6,-17,-11,-3,3,14,19,2,7,13,-15,-21,-10,-3,sil
14.834789991378784,-14,-28,-19,-11,-2,10,13,12,13,17,-23,-16,-5,11,sil
14.834789991378784,-21,-31,-21,-23,-7,1,-1,11,7,7,-20,-9,-8,10,sil
14.850794315338137,-16,-22,-7,-10,-2,7,2,3,2,0,-14,-9,-15,-2,sil
14.850794315338137,-9,-22,-11,0,0,9,17,2,14,3,-19,-12,-15,0,sil
14.86603593826294,0,-30,-21,-35,-8,-18,0,5,7,-8,-24,-2,-11,4,sil
14.86603593826294,17,-3,5,-33,-9,-39,-37,-1,-14,-23,4,28,11,5,sil
14.88209867477417,23,37,31,25,3,-18,-38,-14,-18,-20,32,34,25,0,sil
14.88209867477417,13,33,20,33,7,2,-7,-13,-12,-12,24,9,15,-5,sil
14.89769458770752,3,12,10,0,2,-2,6,-4,-10,-2,24,2,13,-10,sil
14.89769458770752,-2,16,14,2,5,-4,0,-4,-3,3,29,2,14,-18,sil
14.913994550704956,-1,21,14,21,11,11,3,-5,8,5,11,-6,0,-16,sil
14.913994550704956,1,14,13,16,5,20,11,2,5,12,-5,-5,-7,4,sil
14.92998719215393,-4,5,8,8,2,18,16,10,5,20,-2,-4,-1,14,sil
14.92998719215393,-11,-1,-4,6,8,19,21,12,19,18,-6,-14,-5,0,sil
14.945128440856934,-13,-7,-15,-2,3,8,16,8,15,10,-20,-11,-16,-4,sil
14.945128440856934,-7,-12,-17,-10,-1,-2,3,-2,8,8,-15,-1,-3,9,sil
14.961196422576904,6,-17,-6,-15,-2,-8,-10,-4,11,5,-4,2,12,21,sil
14.961196422576904,16,-10,-1,-13,-2,-5,-12,5,14,12,2,11,16,17,sil
14.976784706115724,10,-4,-9,-8,0,-7,-7,6,8,16,1,17,16,7,sil
14.976784706115724,1,-7,-7,-16,-3,-19,-14,0,-10,-9,-4,10,8,0,sil
14.991957426071169,-5,-2,-5,-17,-12,-19,-17,-8,-26,-29,-2,3,0,-15,sil
14.991957426071169,-2,6,-2,-4,-9,-4,-10,-11,-31,-26,3,2,-3,-22,sil
15.006689548492432,7,15,15,10,1,3,-1,-9,-23,-20,13,4,4,-10,sil
15.023218393325806,7,18,18,14,9,0,-1,-13,-16,-20,19,2,4,-5,sil
15.023218393325806,1,12,7,6,6,0,-9,-19,-25,-25,0,-7,-20,-11,sil
15.023218393325806,0,13,12,17,2,3,0,-9,-15,-14,-12,-15,-28,-8,sil
15.038779497146606,-6,11,17,24,2,12,19,7,5,1,-4,-14,-22,0,sil
15.038779497146606,-15,1,6,14,4,22,24,13,8,11,-4,-11,-19,3,sil
15.053963899612429,-8,-3,-5,14,2,19,19,10,17,22,-12,-9,-3,8,sil
15.054316759109495,0,-7,-6,3,-4,-1,12,18,28,20,-11,-3,6,19,sil
15.070063829421995,5,-17,-8,-10,-6,-5,13,26,28,19,1,7,9,25,sil
15.070063829421995,2,-20,-17,-7,-2,5,11,20,31,30,8,12,16,20,sil
15.0861496925354,0,-17,-18,-10,-2,0,0,15,28,21,4,11,19,11,sil
15.10178518295288,2,-20,-23,-26,-6,-19,-17,2,7,-2,4,11,19,2,sil
15.10178518295288,7,-16,-17,-28,-15,-28,-24,-11,-14,-18,3,9,12,-4,sil
15.116889238357544,14,6,7,0,-6,-7,-5,-7,-4,-9,15,13,14,-2,sil
15.116889238357544,16,12,19,7,10,9,6,0,5,0,25,20,20,-1,sil
15.133012771606444,-1,-6,3,-15,0,0,-7,-16,-18,-16,3,4,-1,-17,sil
15.133012771606444,-21,-7,-4,-9,-9,-8,-17,-32,-41,-21,-9,-21,-25,-26,sil
15.133012771606444,-18,6,0,8,1,0,-11,-22,-33,-11,-13,-26,-27,-20,sil
15.148162126541138,-11,8,0,8,8,7,-6,-7,-12,-10,-36,-28,-31,-26,sil
15.163872003555298,-14,4,2,3,6,1,-1,-5,-6,-11,-37,-31,-33,-29,sil
15.163872003555298,-4,10,12,5,7,0,0,4,-9,2,8,-9,-9,-2,sil
15.17878794670105,11,19,16,18,11,8,0,8,-1,9,33,9,11,10,sil
15.17878794670105,1,15,9,19,8,4,3,-5,-4,-7,-3,-4,-1,0,sil
15.194761753082275,-17,0,-5,1,-3,2,6,-3,-2,-6,-23,-13,-11,0,sil
15.194761753082275,-5,-6,-14,-3,-5,13,11,16,21,21,-1,3,4,21,sil
15.21023440361023,17,0,0,10,3,15,17,25,34,31,8,14,19,34,sil
15.21023440361023,14,2,9,14,6,7,27,21,33,28,3,8,22,33,sil
15.226258039474487,-4,-10,-12,-12,-5,0,16,17,29,22,-1,6,13,23,sil
15.226258039474487,-1,-17,-24,-28,-9,-8,-5,10,23,13,1,17,16,11,sil
15.24284529685974,24,1,-1,-11,0,-14,-10,0,15,5,21,30,34,10,sil
15.24284529685974,32,20,24,0,-2,-15,-10,-5,-1,-7,31,35,28,12,sil
15.258221626281738,10,12,15,-4,-7,-8,-18,-14,-18,-19,22,22,8,-2,sil
15.258221626281738,-3,0,1,-11,-5,-16,-28,-17,-26,-21,10,1,-3,-17,sil
15.27438497543335,2,5,13,-4,-3,-22,-21,-13,-30,-17,8,-2,-7,-15,sil
15.27438497543335,1,5,16,5,0,-5,-5,-12,-22,-17,-1,0,-11,-12,sil
15.289960622787476,-10,-6,4,5,2,12,9,-6,-9,-22,-22,-9,-21,-13,sil
15.289960622787476,-11,-3,1,9,0,14,16,0,0,-6,-22,-21,-20,-12,sil
15.305103778839111,-12,0,1,8,0,7,2,-4,-10,3,-15,-27,-19,-19,sil
15.305103778839111,-19,-4,-2,5,3,12,4,-3,-10,-3,-19,-21,-25,-19,sil
15.320494174957275,-14,-6,-4,16,7,23,24,2,8,4,-18,-18,-20,-7,sil
15.320494174957275,-5,-9,-10,10,10,20,25,3,5,7,-16,-21,-18,-1,sil
15.336511373519896,-5,-14,-14,-1,12,17,17,2,3,8,-13,-14,-9,1,sil
15.336511373519896,0,-14,-13,-2,4,10,9,9,14,13,-3,-1,6,8,sil
15.352959394454956,7,-9,-14,-7,-7,-4,-5,11,11,7,7,6,14,10,sil
15.352959394454956,5,-8,-22,-12,-3,-14,-6,5,9,2,13,11,16,7,sil
15.368176698684692,-3,-14,-23,-17,-3,-21,-12,3,7,1,2,6,7,5,sil
15.368176698684692,-3,-11,-13,-18,-12,-23,-26,3,0,-1,0,0,0,0,sil
15.383683919906616,6,7,1,-11,-11,-20,-25,1,-4,-7,10,13,11,-1,sil
15.383683919906616,14,20,13,-3,-7,-17,-17,0,-7,-14,16,26,22,4,sil
15.39914059638977,13,18,16,8,0,-6,-10,-2,-10,-9,25,22,23,3,sil
15.39914059638977,7,24,29,26,9,6,-5,-11,-14,-1,29,12,12,0,sil
15.41505765914917,-2,37,36,37,16,12,5,-19,-11,1,18,0,-3,-6,sil
15.41505765914917,-14,15,6,20,5,14,14,-15,-2,0,-2,-21,-21,-10,sil
15.431037425994871,-18,-19,-20,-12,-8,14,13,3,8,6,-17,-23,-22,-2,sil
15.431037425994871,-3,-18,-13,-21,-8,2,6,17,19,16,-13,-6,-1,10,sil
15.446120262145996,9,0,3,-12,-4,-7,5,15,14,8,-4,2,0,19,sil
15.446120262145996,9,0,4,-3,-4,-1,11,12,11,9,-4,6,0,21,sil
15.461642742156982,7,-13,-1,-9,-6,-2,3,7,12,16,-6,10,16,15,sil
15.461642742156982,12,-11,0,-19,-5,-16,-13,-7,-5,-10,-1,13,19,6,sil
15.47771167755127,10,9,12,3,6,-12,-12,-20,-22,-24,9,12,7,-2,sil
15.47771167755127,0,14,19,25,14,9,4,-11,-14,-1,4,3,-3,-4,sil
15.49380087852478,-3,-4,8,11,4,20,19,4,4,9,-12,-12,-13,0,sil
15.49380087852478,-8,-15,-15,-11,-4,9,11,5,7,1,-21,-16,-13,1,sil
15.508929967880247,-4,-7,-16,-15,-4,-8,-10,3,-1,0,-7,4,2,-3,sil
15.508929967880247,11,4,1,2,3,-12,-15,1,0,2,21,20,22,-7,sil
15.52408504486084,2,9,6,6,9,-2,-8,-7,-8,-10,13,1,6,-12,sil
15.52408504486084,-23,6,0,6,8,18,10,-10,-22,-18,-22,-26,-25,-20,sil
15.54019284248352,-23,-1,-5,13,9,35,35,1,0,3,-27,-33,-29,-19,sil
15.54019284248352,-13,-15,-17,0,3,17,24,18,28,18,-17,-24,-17,-7,sil
15.555853843688965,-15,-22,-28,-19,-6,-6,-2,19,25,13,-12,-17,-8,-4,sil
15.555853843688965,-3,-9,-18,-13,-7,-7,-10,11,11,4,-3,-3,3,-2,sil
15.570943593978882,15,3,-1,-1,-1,-4,-2,9,14,2,5,13,17,9,sil
15.570943593978882,16,-3,-3,-8,-7,-22,-14,-1,7,-12,1,16,15,8,sil
15.586077213287354,9,-4,-5,-16,-12,-36,-36,-22,-27,-34,-4,6,-5,-10,sil
15.586077213287354,6,18,7,3,0,-19,-25,-21,-32,-21,6,8,-9,-12,sil
15.60215139389038,2,27,12,17,4,-5,-8,-11,-13,-5,20,15,-2,-6,sil
15.60215139389038,-1,15,15,11,1,1,-11,-16,-15,-10,20,5,-4,-9,sil
15.617825508117676,-2,16,22,20,8,15,-4,-18,-13,-2,15,-4,-6,0,sil
15.617825508117676,0,18,18,31,9,22,9,-6,-2,4,6,-4,-8,11,sil
15.632928609848022,4,9,14,29,8,18,14,-2,-8,2,5,0,-2,10,sil
15.632928609848022,10,4,23,22,12,16,21,1,-11,12,9,6,10,20,sil
15.648783445358276,13,2,12,12,3,10,26,13,12,34,14,7,23,30,sil
15.648783445358276,11,-14,-4,-2,-13,0,12,20,27,36,15,15,29,24,sil
15.66387391090393,7,-22,6,-22,-20,0,0,25,16,16,8,28,24,25,sil
15.66387391090393,-5,-17,-5,-25,-12,10,12,19,26,16,6,10,20,17,sil
15.678961038589478,-18,-26,-39,-35,-8,1,9,12,33,19,0,-8,12,0,sil
15.678961038589478,-5,-27,-24,-43,-13,-21,-8,19,14,0,2,12,13,1,sil
15.694130420684814,12,-9,0,-24,-9,-28,-10,10,4,-11,25,27,29,2,sil
15.694130420684814,7,-3,-4,-15,0,-23,-17,-15,-10,-16,24,12,13,-6,sil
15.709751844406128,-3,-1,-6,-13,3,-23,-26,-27,-27,-24,8,4,-9,-14,sil
15.709751844406128,-4,8,-4,-4,0,-31,-31,-29,-33,-34,-7,0,-15,-30,sil
15.724769592285156,-6,13,0,0,-2,-24,-30,-29,-33,-40,-27,-15,-28,-40,sil
15.724769592285156,-9,13,5,13,3,10,-3,-11,-15,-22,-24,-26,-35,-24,sil
15.740795850753784,-10,11,6,24,8,34,31,10,3,-3,-36,-37,-37,-6,sil
15.740795850753784,-15,4,-8,18,11,36,45,14,6,1,-82,-61,-48,-10,sil
15.75596570968628,-26,-7,-25,9,14,30,34,2,0,-1,-98,-81,-61,-23,sil
15.75596570968628,-33,-16,-27,8,9,28,22,-1,0,0,-68,-68,-59,-21,sil
15.771432161331177,-20,-11,-20,13,7,26,16,0,10,19,-39,-33,-33,-4,sil
15.771432161331177,0,-3,-10,2,7,4,-5,4,13,23,-22,-9,-6,8,sil
15.78718638420105,15,5,4,0,5,-12,-17,22,16,18,16,9,26,18,sil
15.78718638420105,35,20,23,15,8,-8,-1,36,27,23,57,42,60,31,sil
15.80276608467102,41,24,35,17,3,-7,0,18,17,18,65,69,64,31,sil
15.80276608467102,25,11,21,3,-5,-14,-11,-11,0,8,67,63,54,16,sil
15.818091630935667,13,7,4,-8,-2,-14,-14,-20,-8,-1,68,49,49,8,sil
15.818091630935667,16,19,16,-1,6,-5,-11,-16,-10,-8,61,47,39,1,sil
15.833871126174929,3,12,26,12,4,1,-11,-13,-4,1,46,31,17,-3,sil
15.833871126174929,-17,-6,10,2,-10,1,-8,-1,1,9,22,2,-6,-1,sil
15.848966598510742,-12,-5,7,-1,-17,0,0,5,2,2,11,-3,-6,4,sil
15.864283084869385,4,0,22,6,-10,8,5,2,0,1,7,4,0,15,sil
15.864283084869385,0,-16,8,-1,-3,12,10,4,6,11,-10,0,-8,19,sil
15.879968166351318,-4,-27,-20,-21,-10,-3,0,5,13,8,-17,0,-7,9,sil
15.879968166351318,8,-13,-12,-23,-20,-28,-17,-5,0,-13,-1,10,1,0,sil
15.895943880081177,8,0,-2,-11,-11,-23,-14,-22,-23,-35,-1,5,-3,-8,sil
15.895943880081177,-11,-4,-18,-18,-1,-12,-8,-32,-46,-51,-32,-17,-25,-21,sil
15.9110426902771,-13,-2,-21,-21,-3,-16,-7,-23,-49,-42,-35,-20,-28,-28,sil
15.9110426902771,1,6,0,-1,1,-10,2,-4,-21,-12,-15,-14,-17,-27,sil
15.926736116409302,0,2,6,11,16,12,13,11,2,1,-24,-27,-22,-6,sil
15.926736116409302,-18,-7,-11,11,17,26,16,22,21,24,-29,-36,-19,12,sil
15.94186019897461,-20,-10,-22,2,4,24,17,24,32,39,-21,-29,-10,3,sil
15.94186019897461,-10,-5,-13,0,2,23,22,24,38,22,-23,-23,-7,-7,sil
15.9573712348938,-6,-5,-14,0,4,10,16,20,37,9,-19,-19,-1,1,sil
15.9573712348938,-5,-11,-21,-13,-4,-17,-10,4,5,-5,-3,-9,4,-2,sil
15.9730064868927,4,1,-8,-10,-1,-15,-20,-13,-24,-29,13,4,10,-19,sil
15.9730064868927,10,25,13,14,14,1,-11,-16,-33,-37,11,11,7,-17,sil
15.98888111114502,2,25,21,24,3,1,-5,-10,-31,-21,-2,5,-6,-2,sil
15.98888111114502,3,8,13,16,-13,4,5,-8,-11,10,-2,0,-2,12,sil
16.003838777542114,10,0,6,8,-4,10,18,5,11,37,5,9,13,26,sil
16.003838777542114,9,-2,4,3,10,9,17,18,35,48,17,21,25,27,sil
16.01902484893799,5,-12,-4,-8,8,0,4,16,45,40,20,20,27,21,sil
16.01902484893799,6,-12,-9,-13,3,-4,-6,14,26,15,17,14,22,12,sil
17.99211025238037,4,22,20,5,-10,-12,-22,-23,-36,-42,-1,2,-8,-13,hello
17.99211025238037,5,18,30,26,0,-4,-12,-21,-21,-16,-4,-7,-14,-3,hello
18.007132530212402,-1,2,21,17,2,2,8,-6,-10,8,-16,-12,-18,-2,hello
18.007132530212402,-7,2,8,13,-2,13,23,0,-2,15,-17,-11,-9,-1,hello
18.022801876068115,3,2,5,10,-4,10,14,2,0,4,-15,-4,-4,13,hello
18.022801876068115,14,-5,8,-1,-4,0,-1,11,-4,-6,-13,11,0,22,hello
18.03809952735901,12,-3,-3,-1,-3,-8,-6,6,0,-8,-1,14,15,3,hello
18.03809952735901,12,11,0,3,7,-12,-11,0,1,-13,8,11,12,-7,hello
18.05328345298767,20,22,19,12,18,-1,-9,0,0,-8,15,20,4,0,hello
18.05328345298767,14,22,10,31,17,22,7,0,4,4,16,7,6,-7,hello
18.06843852996826,-6,13,8,28,14,27,14,0,-4,0,-4,-17,-14,-15,hello
18.06843852996826,-20,3,10,15,16,24,22,12,2,9,-8,-15,-21,-4,hello
18.09146475791931,-18,-18,-37,14,10,26,42,7,38,48,16,-17,11,2,hello
18.09146475791931,-13,-41,-59,-16,-5,5,20,-7,27,31,3,-19,8,6,hello
18.09146475791931,0,-28,-9,-40,-13,-12,-11,4,4,-2,-14,7,-9,17,hello
18.099465370178223,19,-4,2,-12,0,-5,-6,18,27,12,19,27,26,19,hello
18.115139722824097,23,2,-2,-9,3,-13,-11,2,17,3,41,30,43,6,hello
18.115139722824097,25,22,32,-5,-1,-23,-23,-8,-19,-22,37,43,27,3,hello
18.13118028640747,26,39,49,26,0,-5,-5,-7,-16,-8,46,41,25,11,hello
18.13118028640747,8,20,29,21,4,13,13,-10,-15,-3,23,13,2,12,hello
18.146743297576904,-8,-1,8,-1,8,20,24,-8,-8,2,-2,-5,-13,4,hello
18.146743297576904,-19,-19,-13,-17,-1,9,10,5,13,19,-4,-11,-7,2,hello
18.162808656692505,-27,-31,-22,-34,-21,-10,-19,11,8,8,-11,-10,-9,0,hello
18.162808656692505,-11,-19,-18,-34,-21,-21,-29,2,-2,-12,-5,0,1,-3,hello
18.17840337753296,3,-6,-17,-34,-15,-32,-32,-5,-13,-32,7,5,3,-13,hello
18.17840337753296,-1,0,-10,-22,-11,-27,-30,-10,-28,-36,2,-5,-15,-25,hello
18.193819046020508,-7,14,3,15,-2,-6,-12,-18,-36,-19,-15,-18,-25,-26,hello
18.193819046020508,-17,9,0,18,-7,0,-6,-26,-43,-20,-42,-39,-41,-26,hello
18.208861351013184,-44,-24,-33,-9,-16,1,-2,-21,-28,-17,-86,-76,-72,-33,hello
18.208861351013184,-50,-36,-52,-18,-2,21,20,5,10,11,-112,-88,-72,-26,hello
18.224209547042847,-23,-11,-33,-4,15,28,34,28,34,22,-81,-53,-25,-8,hello
18.224209547042847,-5,0,-23,-1,17,0,19,24,27,4,-34,-18,11,-3,hello
18.240078687667847,2,-1,-20,-7,16,-17,2,16,16,-1,-11,0,19,2,hello
18.240078687667847,23,20,14,13,23,-5,-3,2,3,1,19,23,30,10,hello
18.256774425506592,27,40,47,45,20,3,-19,-23,-25,-17,41,27,21,0,hello
18.256774425506592,1,27,39,48,4,10,-15,-26,-27,-19,20,9,-10,-6,hello
18.27187418937683,-10,4,17,37,-4,24,19,2,15,22,6,2,-12,6,hello
18.27187418937683,6,-1,21,23,-1,26,44,30,46,50,33,22,20,25,hello
18.28709578514099,27,0,24,5,0,10,33,33,44,43,62,47,46,33,hello
18.28709578514099,29,-4,13,-5,-12,-18,-5,9,19,13,55,55,46,31,hello
18.30320978164673,33,0,16,0,-19,-36,-29,-5,-8,-13,51,53,44,24,hello
18.30320978164673,47,20,33,5,1,-22,-21,0,-12,-20,72,57,50,21,hello
18.31875944137573,46,28,41,0,15,0,-12,-1,-9,-11,72,52,43,22,hello
18.31875944137573,27,23,30,6,2,5,-3,-9,-8,9,48,28,25,13,hello
18.333983659744263,4,13,14,14,-3,3,7,0,0,25,19,4,0,6,hello
18.333983659744263,-10,-2,4,2,1,15,11,5,10,21,-8,-6,-18,10,hello
18.34936499595642,-14,-20,-12,-12,0,26,11,-2,10,19,-33,-17,-18,8,hello
18.34936499595642,-22,-33,-41,-30,-6,7,9,-8,4,13,-51,-32,-23,-4,hello
18.36478090286255,-31,-40,-57,-41,-7,-15,2,-8,3,-1,-48,-35,-27,-15,hello
18.36478090286255,-21,-32,-52,-42,-9,-16,-7,0,-1,-13,-36,-20,-16,-16,hello
18.37983655929565,-8,-12,-36,-40,-13,-11,-11,6,-10,-19,-29,-6,-10,-14,hello
18.37983655929565,-11,-3,-20,-24,-1,-9,-7,-4,-12,-29,-17,-8,-10,-20,hello
18.394976139068604,-19,-2,-12,-7,7,-4,-13,-18,-22,-45,-13,-20,-20,-40,hello
18.394976139068604,-21,8,-6,0,6,0,-13,-12,-27,-45,-22,-31,-34,-50,hello
18.410377025604248,-21,14,3,6,6,5,-3,-3,-17,-21,-29,-37,-38,-36,hello
18.42616844177246,-26,0,13,18,10,15,3,-3,-11,0,-28,-33,-29,-21,hello
18.42616844177246,-23,-3,7,31,5,20,13,-2,-4,12,-19,-21,-16,-6,hello
18.44198179244995,-7,0,0,21,-4,14,28,13,15,21,-9,-10,-5,16,hello
18.44198179244995,3,-3,-1,7,-7,5,26,19,30,27,-7,-5,3,23,hello
18.457119703292847,6,-8,-3,7,-5,-5,0,6,15,14,-9,-2,12,13,sil
18.457119703292847,14,1,-1,-1,-8,-18,-23,1,-1,-8,5,11,24,14,sil
18.473227739334103,20,9,2,-7,-5,-24,-32,0,-5,-20,29,25,24,9,sil
18.473227739334103,28,12,16,0,0,-31,-39,-10,-14,-27,33,27,12,0,sil
18.488741397857662,37,24,36,1,2,-22,-25,-8,-11,-16,34,27,19,6,sil
18.488741397857662,21,25,31,-1,5,4,8,-2,4,11,31,16,24,12,sil
18.504783391952515,-3,13,14,26,5,28,31,1,5,26,8,0,0,7,sil
18.504783391952515,-6,10,15,48,6,33,36,1,-1,27,-4,-5,-16,10,sil
18.52082300186157,-3,6,14,26,7,23,26,-2,-4,19,-7,-4,-10,7,sil
18.52082300186157,-5,-4,-1,11,8,18,19,2,10,25,-5,-2,2,8,sil
18.536619186401367,-4,-13,-15,-2,6,17,23,18,33,35,4,5,16,23,sil
18.536619186401367,-7,-24,-20,-35,-3,1,13,17,22,21,0,5,10,17,sil
18.551742553710938,-2,-25,-18,-30,-6,-16,-6,2,6,2,-15,0,0,-1,sil
18.551742553710938,7,-14,-14,-7,-6,-18,-24,2,3,-10,-10,11,-1,-1,sil
18.567222595214844,6,-10,-12,-21,-9,-16,-29,5,-1,-20,13,24,8,-2,sil
18.567222595214844,1,-14,-18,-36,-6,-18,-23,-1,-2,-10,25,15,18,-14,sil
18.583159923553467,-3,-12,-16,-28,-2,-18,-23,-7,-6,-10,7,0,9,-18,sil
